"question_id","topic","subtopic","question","answer","keywords"
"596","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","ĐTĐ type 2 làm tăng nguy cơ viêm nha chu nặng bao nhiêu lần?","ĐTĐ type 2 và nguy cơ viêm nha chu nặng** là mức độ gia tăng rủi ro phát triển **viêm nha chu** ở bệnh nhân mắc **đái tháo đường type 2** so với người bình thường. Bệnh nhân **đái tháo đường type 2** có nguy cơ phát triển **viêm nha chu nặng** cao gấp **2-3 lần** so với những người không mắc bệnh. Điều này nhấn mạnh tầm quan trọng của việc kiểm soát đường huyết để bảo vệ sức khỏe răng miệng. - Nguy cơ tăng gấp 2-3 lần: Do suy giảm miễn dịch và kiểm soát đường huyết kém. - Mức độ nghiêm trọng: Bệnh nha chu tiến triển nhanh và nặng hơn. 👉 Tóm lại, ĐTĐ type 2 làm tăng đáng kể nguy cơ và mức độ nặng của viêm nha chu.","ĐTĐ type 2; viêm nha chu nặng; nguy cơ tăng; tỉ lệ mắc; mức độ nặng; biến chứng răng miệng; nha chu ĐTĐ"
"597","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","Mối quan hệ hai chiều giữa viêm nha chu và ĐTĐ là gì?","Mối quan hệ hai chiều ĐTĐ và viêm nha chu** là sự tương tác phức tạp, ảnh hưởng qua lại giữa tình trạng **đái tháo đường** và bệnh **viêm nha chu**. **Viêm nha chu** có thể làm tăng **HbA1c** và gây **kháng insulin**, làm bệnh ĐTĐ nặng hơn. Ngược lại, **ĐTĐ không kiểm soát** làm tăng tốc độ **mất bám dính nha chu** và **nguy cơ mất răng**. - Viêm nha chu ảnh hưởng ĐTĐ: Gây tăng HbA1c và kháng insulin. - ĐTĐ ảnh hưởng nha chu: Gây mất bám dính và mất răng nhanh hơn. 👉 Tóm lại, ĐTĐ và viêm nha chu tương tác hai chiều, cần quản lý tổng thể để kiểm soát cả hai bệnh.","viêm nha chu; đái tháo đường; mối quan hệ hai chiều; tương tác; ảnh hưởng lẫn nhau; biến chứng; kiểm soát đường huyết"
"598","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","HbA1C trung bình ở bệnh nhân có viêm nha chu so với không có là bao nhiêu?","HbA1c và viêm nha chu (số liệu)** là so sánh chỉ số **HbA1c trung bình** giữa nhóm bệnh nhân có **viêm nha chu** và nhóm không có. Dữ liệu tổng hợp cho thấy bệnh nhân có **viêm nha chu** có **HbA1c trung bình cao hơn** (7,4%) so với người không mắc (7,0%). Điều này củng cố mối liên hệ giữa **tình trạng nha chu** và **kiểm soát đường huyết**. - Khác biệt rõ ràng: 0.4% HbA1c là mức đáng kể lâm sàng. - Quan hệ trực tiếp: Viêm nha chu ảnh hưởng đến mức đường huyết trung bình. 👉 Tóm lại, bệnh nhân viêm nha chu có HbA1c trung bình cao hơn rõ rệt, chứng tỏ ảnh hưởng đến kiểm soát đường huyết.","HbA1C trung bình; viêm nha chu; bệnh nhân ĐTĐ; chỉ số đường huyết; kiểm soát ĐTĐ; không viêm nha chu"
"599","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","SHIP Study cho thấy điều gì về ĐTĐ không kiểm soát và nha chu?","SHIP Study và ĐTĐ không kiểm soát** là nghiên cứu đoàn hệ đã làm sáng tỏ ảnh hưởng của **đái tháo đường không kiểm soát** lên sức khỏe nha chu. SHIP Study chỉ ra rằng **đường huyết cao** ở bệnh nhân ĐTĐ không kiểm soát làm tăng tốc độ **mất bám dính nha chu** và **nguy cơ mất răng**. Cơ chế là do kích thích **phản ứng viêm** quá mức. - Mất bám dính nha chu nhanh hơn: Dấu hiệu bệnh nha chu tiến triển. - Tăng nguy cơ mất răng: Biến chứng nghiêm trọng của ĐTĐ trên răng miệng. 👉 Tóm lại, ĐTĐ không kiểm soát làm tăng tốc độ mất bám dính nha chu và nguy cơ mất răng do phản ứng viêm.","SHIP Study; ĐTĐ không kiểm soát; nha chu; viêm nha chu; đái tháo đường; đường huyết cao; mất răng; mất bám dính"
"600","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","Viêm nha chu có thể làm tăng kháng insulin không?","Viêm nha chu và kháng insulin** là mối liên hệ giữa **tình trạng viêm mạn tính** do nha chu và sự giảm nhạy cảm của tế bào với **insulin**. **Viêm nha chu** có thể làm tăng **kháng insulin**, khiến cơ thể phản ứng kém hiệu quả hơn với hormone insulin. Điều này gây khó khăn trong việc **kiểm soát đường huyết**, đặc biệt ở bệnh nhân **đái tháo đường**. - Tăng kháng insulin: Viêm toàn thân ảnh hưởng đến chuyển hóa. - Khó kiểm soát đường huyết: Góp phần làm trầm trọng thêm ĐTĐ. 👉 Tóm lại, viêm nha chu làm tăng kháng insulin, gây khó kiểm soát đường huyết và làm trầm trọng thêm ĐTĐ.","viêm nha chu; kháng insulin; tăng kháng insulin; đề kháng insulin; cơ chế; đường huyết"
"601","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","Viêm nha chu có thể là yếu tố dự báo cho sự phát triển của ĐTĐ không?","Viêm nha chu mạn tính** là tình trạng viêm nhiễm kéo dài ở mô nha chu. Có thể là **yếu tố dự báo** cho sự phát triển của **đái tháo đường (ĐTĐ)**, do làm tăng **đề kháng insulin**. - Tăng đề kháng insulin - Tăng nguy cơ ĐTĐ Type 2 👉 Tóm lại, viêm nha chu mạn tính có mối liên hệ hai chiều với ĐTĐ, là yếu tố nguy cơ và dấu hiệu tiền ĐTĐ.","viêm nha chu; yếu tố dự báo; phát triển ĐTĐ; nguy cơ ĐTĐ; tiền ĐTĐ; tầm soát; dấu hiệu sớm"
"602","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","ĐTĐ ảnh hưởng thế nào đến nguy cơ sâu răng?","ĐTĐ và Sâu răng** là mối liên hệ giữa bệnh đái tháo đường và tỷ lệ mắc sâu răng. Bệnh nhân **ĐTĐ** có nguy cơ **sâu răng** cao hơn đáng kể do **giảm tiết nước bọt** và **thay đổi thành phần nước bọt**. - Giảm lưu lượng nước bọt - Thay đổi pH và thành phần nước bọt 👉 Tóm lại, ĐTĐ làm tăng nguy cơ sâu răng thông qua ảnh hưởng đến chất lượng và số lượng nước bọt.","đái tháo đường; sâu răng; nguy cơ sâu răng; ảnh hưởng ĐTĐ; sức khỏe răng miệng; biến chứng răng miệng"
"603","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","Số lượng Streptococcus mutans ở bệnh nhân ĐTĐ so với người bình thường thế nào?","Streptococcus mutans** là vi khuẩn chính gây sâu răng. Ở bệnh nhân **ĐTĐ**, số lượng **Streptococcus mutans** thường cao hơn nhẹ so với người không mắc bệnh, góp phần làm tăng **nguy cơ sâu răng**. - Tăng nhẹ mật độ vi khuẩn - Môi trường đường huyết cao thuận lợi 👉 Tóm lại, ĐTĐ có thể thúc đẩy sự phát triển của vi khuẩn gây sâu răng, đặc biệt là Streptococcus mutans.","Streptococcus mutans; S. mutans; ĐTĐ; tiểu đường; sâu răng; vi khuẩn miệng; hệ vi sinh miệng; ĐTĐ răng miệng"
"604","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","ĐTĐ ảnh hưởng gì đến pH nước bọt?","pH nước bọt** là chỉ số đo độ axit hoặc kiềm trong nước bọt. Bệnh **ĐTĐ** có thể làm **giảm pH nước bọt** và giảm khả năng đệm, khiến môi trường miệng dễ bị **acid hóa** và tăng nguy cơ **sâu răng**. - Giảm khả năng trung hòa axit - Tăng nguy cơ tổn thương men răng 👉 Tóm lại, ĐTĐ làm giảm pH nước bọt, tạo môi trường thuận lợi cho sâu răng phát triển.","ĐTĐ pH nước bọt; tiểu đường pH; pH nước bọt; ảnh hưởng nước bọt; khô miệng ĐTĐ; giảm pH nước bọt; axit nước bọt"
"605","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","ĐTĐ liên quan thế nào đến chỉ số sâu - mất - trám (DMFT)?","Chỉ số DMFT** là chỉ số đánh giá tổng số răng bị sâu (Decayed), mất (Missing) hoặc trám (Filled). Bệnh nhân **ĐTĐ** thường có **chỉ số DMFT** cao hơn, phản ánh tỷ lệ **sâu răng** và **mất răng** tăng lên. - Tăng số lượng răng bị sâu - Tăng nguy cơ mất răng 👉 Tóm lại, ĐTĐ làm tăng mức độ nghiêm trọng của bệnh răng miệng, thể hiện qua chỉ số DMFT cao hơn.","ĐTĐ DMFT; tiểu đường DMFT; chỉ số sâu trám; DMFT đái tháo đường; sâu răng ĐTĐ; mất răng ĐTĐ; sức khỏe răng miệng"
"606","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","pH nước bọt thấp ở bệnh nhân ĐTĐ liên quan thế nào đến sâu răng?","pH nước bọt thấp** là môi trường nước bọt có tính axit cao. Ở bệnh nhân ĐTĐ, **pH nước bọt thấp** làm giảm khả năng **tái khoáng men răng** và tăng **hòa tan khoáng**, dẫn đến tỷ lệ **sâu răng** cao hơn. - Giảm khả năng bảo vệ men răng - Tăng tốc độ phá hủy cấu trúc răng 👉 Tóm lại, pH nước bọt thấp ở bệnh nhân ĐTĐ là yếu tố quan trọng thúc đẩy quá trình sâu răng.","pH nước bọt thấp sâu răng; ĐTĐ sâu răng; axit nước bọt; nguyên nhân sâu răng; tăng nguy cơ sâu răng; tác động pH sâu răng; mối liên hệ sâu răng"
"607","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","Nhiễm nấm Candida ở bệnh nhân ĐTĐ có thể ảnh hưởng sâu răng không?","Nhiễm nấm Candida** là sự phát triển quá mức của nấm Candida trong khoang miệng. Ở bệnh nhân ĐTĐ, **nhiễm nấm Candida** làm thay đổi **hệ vi sinh miệng**, kết hợp với **pH thấp** và **đường huyết cao**, làm tăng nguy cơ **sâu răng**. - Thay đổi hệ vi sinh vật - Kết hợp với các yếu tố ĐTĐ làm tăng nguy cơ sâu răng 👉 Tóm lại, nhiễm nấm Candida là một yếu tố nữa làm trầm trọng thêm nguy cơ sâu răng ở bệnh nhân ĐTĐ.","ĐTĐ; đái tháo đường; Candida; nấm miệng; sâu răng; carie; tăng đường huyết; biến chứng răng miệng"
"608","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","Có cần tầm soát nha chu ở bệnh nhân ĐTĐ không?","Tầm soát nha chu** là khám và đánh giá định kỳ tình trạng mô nha chu. **Tầm soát nha chu định kỳ** là cần thiết ở bệnh nhân **ĐTĐ** để phòng ngừa **biến chứng răng miệng** và hỗ trợ **kiểm soát đường huyết**. - Phát hiện sớm viêm nha chu - Giảm nguy cơ biến chứng hệ thống 👉 Tóm lại, tầm soát nha chu là một phần quan trọng trong quản lý toàn diện bệnh nhân ĐTĐ.","tầm soát nha chu ĐTĐ; khám nha chu tiểu đường; sàng lọc nha chu; bệnh nha chu ĐTĐ; kiểm tra răng miệng; tầm soát định kỳ; tầm soát nha chu"
"609","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","Điều trị nha chu có thể cải thiện kiểm soát đường huyết không?","Điều trị nha chu** là các liệu pháp nhằm loại bỏ viêm nhiễm và phục hồi sức khỏe mô nha chu. **Điều trị nha chu** hiệu quả có thể giúp **cải thiện kiểm soát đường huyết** ở bệnh nhân ĐTĐ, bao gồm giảm **HbA1C** và cải thiện **dung nạp glucose**. - Giảm viêm toàn thân - Cải thiện độ nhạy insulin 👉 Tóm lại, điều trị nha chu có vai trò hỗ trợ quan trọng trong việc tối ưu hóa kiểm soát đường huyết cho bệnh nhân ĐTĐ.","điều trị nha chu đường huyết; nha chu kiểm soát đường huyết; cải thiện đường huyết; ĐTĐ điều trị nha chu; ảnh hưởng nha chu; kiểm soát glucose; điều trị viêm lợi; lợi ích nha chu"
"610","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","Điều trị nha chu giúp giảm HbA1C trung bình bao nhiêu?","Giảm HbA1C** là mức độ giảm của chỉ số đường huyết trung bình trong 3 tháng. Sau 3-6 tháng **điều trị nha chu**, mức **HbA1C** trung bình có thể giảm khoảng 0,4%, là một cải thiện đáng kể trong **kiểm soát đường huyết**. - Cải thiện lâm sàng đáng kể - Hỗ trợ quản lý ĐTĐ 👉 Tóm lại, điều trị nha chu mang lại lợi ích cụ thể trong việc giảm chỉ số HbA1C ở bệnh nhân ĐTĐ.","điều trị nha chu; giảm HbA1C; tiểu đường răng miệng; kiểm soát đường huyết; lợi ích nha chu; chỉ số HbA1C; nha chu tiểu đường"
"611","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","Điều trị nha chu có ảnh hưởng lâu dài đến kiểm soát đường huyết không?","Hiệu quả lâu dài** là tác động tích cực kéo dài của điều trị. **Hiệu quả** của điều trị nha chu đối với **kiểm soát đường huyết** có thể duy trì đến 12 tháng, yêu cầu kết hợp với **chăm sóc răng miệng tốt** và theo dõi định kỳ. - Cần duy trì vệ sinh răng miệng - Hỗ trợ kiểm soát ĐTĐ bền vững 👉 Tóm lại, điều trị nha chu mang lại lợi ích lâu dài cho kiểm soát đường huyết nếu được duy trì và kết hợp chăm sóc tốt.","Điều trị nha chu; kiểm soát đường huyết; ĐTĐ; HbA1c; bệnh nha chu; ảnh hưởng đường huyết; tiểu đường"
"612","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","Bệnh nhân ĐTĐ có nguy cơ mất răng cao hơn không?","Nguy cơ mất răng** là xác suất mất một hoặc nhiều răng vĩnh viễn. Bệnh nhân **ĐTĐ không kiểm soát** có **nguy cơ mất răng** cao hơn đáng kể do sự **tiến triển nhanh** và nghiêm trọng của **viêm nha chu**. - Viêm nha chu là nguyên nhân chính - ĐTĐ không kiểm soát làm tăng tốc độ mất răng 👉 Tóm lại, ĐTĐ không được kiểm soát tốt làm tăng nguy cơ mất răng thông qua việc thúc đẩy viêm nha chu.","ĐTĐ mất răng; nguy cơ mất răng; tiểu đường nha chu; biến chứng răng miệng; nha chu tiểu đường; sức khỏe răng miệng"
"613","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","ĐTĐ làm viêm nha chu tiến triển nhanh hơn thế nào?","Tiến triển viêm nha chu** là tốc độ và mức độ trầm trọng của bệnh viêm mô nâng đỡ răng. **ĐTĐ** thúc đẩy **tiến triển viêm nha chu** nhanh hơn thông qua tình trạng **viêm mạn tính** và **rối loạn lành thương**, dẫn đến **mất bám dính** và **tiêu xương** nhanh chóng. - Gây phản ứng viêm quá mức - Suy giảm khả năng tái tạo mô 👉 Tóm lại, ĐTĐ tạo ra môi trường thuận lợi cho viêm nha chu tiến triển nhanh và gây tổn thương nặng nề hơn.","ĐTĐ viêm nha chu; tiến triển nha chu; tiểu đường nha chu; viêm nướu tiểu đường; cơ chế viêm; tăng nặng nha chu; ảnh hưởng ĐTĐ"
"614","MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG","Hôi miệng","ĐTĐ ảnh hưởng thế nào đến phản ứng miễn dịch nha chu?","Phản ứng miễn dịch nha chu** là cách hệ miễn dịch đáp ứng với nhiễm trùng ở mô nha chu. **ĐTĐ** làm suy yếu **phản ứng miễn dịch nha chu**, tăng **cytokine tiền viêm** và giảm **khả năng thực bào**, khiến vi khuẩn dễ dàng gây **tổn thương nha chu** hơn. - Suy giảm chức năng bạch cầu - Tăng cường viêm phá hủy 👉 Tóm lại, ĐTĐ làm thay đổi phản ứng miễn dịch, khiến bệnh nhân dễ bị viêm nha chu nặng và khó kiểm soát.","ĐTĐ miễn dịch; phản ứng miễn dịch; nha chu tiểu đường; suy giảm miễn dịch; viêm nhiễm nha chu; cơ chế bệnh sinh; hệ miễn dịch"
