DEMUC,CHUDECON,MASO,CAUHOI,CAUTRALOI,GIAITHICH
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0327,Viêm xương hàm là gì?,"Viêm xương hàm xảy ra khi vi khuẩn xâm nhập sâu vào xương hàm, thường do nhiễm trùng răng không điều trị hoặc sau chấn thương. Triệu chứng gồm đau nhức, sưng, sốt và có thể gây mất xương nếu kéo dài.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0328,Viêm tuyến nước bọt là gì?,"Là nhiễm trùng xảy ra tại tuyến nước bọt (như tuyến mang tai, tuyến dưới hàm), gây sưng đau, đỏ và có thể tiết mủ vào miệng. Thường gặp ở người lớn tuổi, sức đề kháng yếu hoặc miệng khô.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0329,Vì sao người đái tháo đường dễ bị nhiễm trùng vùng hàm mặt?,"Người mắc đái tháo đường có sức đề kháng giảm, lưu lượng máu đến mô bị hạn chế và khả năng lành thương kém. Đường huyết cao cũng tạo môi trường thuận lợi cho vi khuẩn phát triển, làm nhiễm trùng dễ khởi phát và tiến triển nặng.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0330,Đái tháo đường ảnh hưởng thế nào đến khả năng hồi phục sau nhiễm trùng vùng hàm mặt?,"Người bệnh thường hồi phục chậm hơn do giảm tưới máu, suy giảm miễn dịch và rối loạn quá trình tái tạo mô. Việc kiểm soát đường huyết tốt sẽ giúp cải thiện tốc độ và hiệu quả lành thương.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0331,Triệu chứng điển hình của nhiễm trùng vùng hàm mặt là gì?,"Đau nhức, sưng đỏ, nóng ở vùng bị nhiễm, hạn chế há miệng, khó nhai, sốt, mệt mỏi. Trong trường hợp nặng có thể khó thở, nuốt đau hoặc nhiễm trùng lan ra các vùng khác.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0332,Nhiễm trùng vùng hàm mặt có nguy hiểm không?,"Có. Nếu không điều trị kịp thời, nhiễm trùng có thể lan xuống cổ, vào lồng ngực hoặc lên não, gây biến chứng nguy hiểm như nhiễm trùng huyết, áp xe não, thậm chí tử vong.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0333,Chẩn đoán nhiễm trùng vùng hàm mặt như thế nào?,"Bác sĩ sẽ khám lâm sàng, khai thác tiền sử bệnh, kết hợp các xét nghiệm hình ảnh như X-quang, CT scan hoặc MRI để xác định vị trí, mức độ và phạm vi nhiễm trùng.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0334,Khi nào nên đi khám bác sĩ nếu nghi ngờ nhiễm trùng vùng hàm mặt?,"Khi có các dấu hiệu như đau nhức dữ dội, sưng mặt, sốt, khó há miệng, khó nuốt hoặc khó thở. Người mắc đái tháo đường nên đi khám ngay khi có dấu hiệu sưng đau bất thường ở miệng hoặc mặt.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0335,Điều trị nhiễm trùng vùng hàm mặt gồm những gì?,"Thường bao gồm sử dụng kháng sinh, dẫn lưu mủ nếu có áp xe, điều trị nguyên nhân gốc (như nhổ răng sâu, làm sạch vùng viêm) và chăm sóc răng miệng. Một số trường hợp nặng có thể cần phẫu thuật.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0336,Kháng sinh nào thường được sử dụng?,"Bác sĩ có thể chỉ định penicillin, amoxicillin, clindamycin hoặc metronidazole, tùy vào loại vi khuẩn và tình trạng bệnh nhân. Việc tự ý dùng kháng sinh có thể gây kháng thuốc và làm bệnh nặng hơn.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0337,Áp xe răng ở người đái tháo đường có gì khác so với người bình thường?,"Ở người đái tháo đường, áp xe răng thường tiến triển nhanh hơn, lan rộng hơn và khó lành hơn. Họ cũng dễ tái phát nếu không kiểm soát đường huyết tốt.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0338,Viêm mô tế bào vùng hàm mặt ở người đái tháo đường nguy hiểm thế nào?,"Nguy cơ lan rộng nhanh ra các khoang sâu vùng cổ, gây nhiễm trùng huyết hoặc tắc nghẽn đường thở. Cần điều trị khẩn cấp tại bệnh viện.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0339,Phòng ngừa nhiễm trùng vùng hàm mặt như thế nào?,"Đánh răng 2 lần/ngày, dùng chỉ nha khoa, khám nha khoa định kỳ, điều trị sớm các bệnh răng miệng, kiểm soát đường huyết tốt và tránh hút thuốc lá.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0340,Vai trò của khám nha khoa định kỳ trong phòng ngừa nhiễm trùng là gì?,"Giúp phát hiện sớm sâu răng, viêm nướu hoặc các tổn thương niêm mạc, từ đó điều trị kịp thời để tránh nhiễm trùng nặng.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0341,Người đái tháo đường cần lưu ý gì khi điều trị nhiễm trùng vùng hàm mặt?,"Cần thông báo cho bác sĩ về tình trạng bệnh và các thuốc đang dùng, đặc biệt là thuốc hạ đường huyết hoặc insulin. Kiểm soát đường huyết chặt chẽ trong suốt quá trình điều trị để giúp vết thương nhanh lành.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0342,Vì sao đường huyết cao làm nhiễm trùng nặng hơn?,"Đường huyết cao làm suy yếu chức năng bạch cầu, giảm khả năng chống lại vi khuẩn, đồng thời tạo môi trường thuận lợi cho vi khuẩn phát triển. Điều này khiến nhiễm trùng tiến triển nhanh và khó điều trị hơn.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0343,Nhiễm trùng vùng hàm mặt có thể gây biến chứng toàn thân gì?,"Có thể gây nhiễm trùng huyết, viêm màng não, áp xe não, viêm trung thất hoặc suy đa cơ quan, đặc biệt ở người có sức đề kháng kém như bệnh nhân đái tháo đường.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0344,Chậm lành thương là gì?,"Là tình trạng vết thương mất nhiều thời gian hơn bình thường để hồi phục, thường gặp ở người đái tháo đường do tuần hoàn máu kém và suy giảm miễn dịch.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0345,Vì sao người đái tháo đường hay bị chậm lành thương?,"Do đường huyết cao gây tổn thương mạch máu nhỏ, giảm cung cấp oxy và dưỡng chất cho mô, đồng thời làm suy yếu hoạt động của tế bào miễn dịch và giảm tổng hợp collagen.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0346,Chậm lành thương ảnh hưởng gì đến điều trị nhiễm trùng vùng hàm mặt?,"Khi vết thương lâu lành, nguy cơ nhiễm trùng kéo dài hoặc tái phát cao hơn, quá trình điều trị phức tạp hơn và thời gian phục hồi kéo dài.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0347,Nhiễm trùng vùng hàm mặt có cần nhập viện không?,"Nếu nhiễm trùng nặng, lan rộng, gây sốt cao hoặc khó thở, bệnh nhân cần nhập viện để điều trị tích cực, tiêm kháng sinh tĩnh mạch và theo dõi sát.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0348,Vai trò của chế độ dinh dưỡng trong hồi phục nhiễm trùng là gì?,"Dinh dưỡng đầy đủ, giàu protein, vitamin C, kẽm và khoáng chất giúp tăng cường miễn dịch, thúc đẩy lành thương và giảm nguy cơ biến chứng.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0349,Có nên nhổ răng khi đang nhiễm trùng hàm mặt không?,Tùy trường hợp. Một số trường hợp cần điều trị kháng sinh trước để giảm nhiễm trùng rồi mới nhổ răng. Bác sĩ sẽ quyết định thời điểm an toàn nhất.,
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0350,Người đái tháo đường cần làm gì trước khi phẫu thuật vùng hàm mặt?,"Cần kiểm soát đường huyết ổn định, thông báo cho bác sĩ về thuốc đang dùng, và điều trị các ổ nhiễm trùng răng miệng trước để giảm nguy cơ biến chứng sau mổ.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0351,Nhiễm trùng sau nhổ răng ở người đái tháo đường thường biểu hiện thế nào?,"Sưng đau kéo dài, có mủ, sốt, miệng hôi và vết thương lâu lành. Đôi khi nhiễm trùng lan xuống cổ hoặc lên má.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0352,Nhiễm trùng vùng hàm mặt có lây không?,"Hầu hết các nhiễm trùng răng miệng không lây trực tiếp giữa người với người, nhưng vi khuẩn gây bệnh có thể truyền qua nước bọt nếu dùng chung đồ ăn hoặc bàn chải đánh răng.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0353,Cách vệ sinh răng miệng khi đang bị nhiễm trùng là gì?,"Đánh răng nhẹ nhàng, dùng bàn chải lông mềm, súc miệng với dung dịch sát khuẩn theo hướng dẫn, và tránh kích thích mạnh vào vùng nhiễm trùng.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0354,Nhiễm trùng vùng hàm mặt có thể gây mất răng không?,"Có. Nếu nhiễm trùng phá hủy mô nha chu hoặc xương hàm, răng sẽ lung lay và có thể phải nhổ bỏ.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0355,Hút thuốc lá ảnh hưởng gì đến nhiễm trùng vùng hàm mặt?,"Hút thuốc làm giảm lưu lượng máu, giảm miễn dịch, tăng nguy cơ nhiễm trùng và làm chậm lành thương. Người hút thuốc thường bị nhiễm trùng nặng hơn và hồi phục chậm hơn.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0356,Vai trò của nha sĩ trong phòng ngừa nhiễm trùng vùng hàm mặt là gì?,"Nha sĩ giúp phát hiện sớm các vấn đề răng miệng, điều trị kịp thời và hướng dẫn vệ sinh đúng cách để ngăn ngừa nhiễm trùng.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0357,Vì sao kiểm soát đường huyết tốt giúp giảm nguy cơ nhiễm trùng?,"Đường huyết ổn định giúp hệ miễn dịch hoạt động hiệu quả, giảm vi khuẩn trong khoang miệng và thúc đẩy lành thương nhanh hơn.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0358,Tại sao người đái tháo đường nên khám nha khoa ít nhất 2 lần/năm?,"Để phát hiện và điều trị sớm các bệnh răng miệng trước khi chúng phát triển thành nhiễm trùng nghiêm trọng, đồng thời duy trì sức khỏe răng miệng toàn diện.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0359,Nhiễm trùng hàm mặt có thể gây sưng toàn bộ mặt không?,"Có. Nếu nhiễm trùng lan tỏa, vùng mặt có thể sưng to, đỏ, nóng và gây biến dạng tạm thời.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0360,Nhiễm trùng vùng hàm mặt có liên quan đến viêm nha chu không?,"Có. Viêm nha chu là một nguyên nhân phổ biến dẫn đến nhiễm trùng lan rộng ở vùng hàm mặt, đặc biệt ở người đái tháo đường.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0361,Có thể dùng thuốc giảm đau không kê đơn khi bị nhiễm trùng không?,"Có thể, nhưng chỉ để giảm triệu chứng tạm thời. Người bệnh vẫn cần khám bác sĩ để điều trị nguyên nhân nhiễm trùng.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0362,Vai trò của xét nghiệm máu trong chẩn đoán nhiễm trùng là gì?,"Xét nghiệm máu giúp đánh giá tình trạng viêm, mức đường huyết và chức năng miễn dịch, hỗ trợ bác sĩ lựa chọn phác đồ điều trị.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0363,Nhiễm trùng vùng hàm mặt có thể ảnh hưởng đến ăn uống như thế nào?,"Gây đau khi nhai, khó nuốt, giảm cảm giác ngon miệng, dẫn đến ăn uống kém và suy dinh dưỡng nếu kéo dài.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0364,Phụ nữ mang thai mắc đái tháo đường có dễ bị nhiễm trùng hàm mặt không?,Có. Sự thay đổi nội tiết kết hợp với đường huyết cao làm tăng nguy cơ viêm nướu và nhiễm trùng răng miệng.,
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0365,Nhiễm trùng vùng hàm mặt có cần chụp X-quang không?,"Có. X-quang giúp phát hiện ổ nhiễm trùng, tình trạng xương hàm và mức độ lan rộng của bệnh.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0366,Có thể phòng nhiễm trùng bằng nước súc miệng sát khuẩn không?,Nước súc miệng sát khuẩn giúp giảm vi khuẩn trong khoang miệng nhưng không thay thế việc đánh răng và chăm sóc răng miệng đúng cách.,
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0367,Nhiễm trùng vùng hàm mặt có thể tái phát không?,"Có. Nếu nguyên nhân gốc (như sâu răng, viêm nướu, kiểm soát đường huyết kém) không được giải quyết, nhiễm trùng sẽ tái phát.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0368,Tập thể dục có giúp giảm nguy cơ nhiễm trùng ở người đái tháo đường không?,"Có. Tập thể dục giúp cải thiện tuần hoàn máu, tăng miễn dịch và hỗ trợ kiểm soát đường huyết, gián tiếp giảm nguy cơ nhiễm trùng.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0369,Có cần điều chỉnh liều insulin khi bị nhiễm trùng không?,"Có thể. Nhiễm trùng thường làm đường huyết tăng, nên bác sĩ có thể điều chỉnh liều insulin hoặc thuốc hạ đường huyết để duy trì kiểm soát tốt.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0370,Nhiễm trùng vùng hàm mặt có thể gây sốt cao bao nhiêu độ?,"Sốt có thể dao động từ 38°C đến trên 39°C, tùy mức độ nhiễm trùng. Sốt cao kéo dài cần được điều trị khẩn cấp.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0371,Khi nào cần phẫu thuật trong điều trị nhiễm trùng vùng hàm mặt?,"Khi ổ nhiễm trùng lớn, có mủ hoặc không đáp ứng với kháng sinh, bác sĩ sẽ chỉ định phẫu thuật dẫn lưu hoặc loại bỏ mô hoại tử.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0372,Nhiễm trùng vùng hàm mặt có ảnh hưởng đến nói chuyện không?,"Có. Sưng đau, khó há miệng và đau khi vận động hàm có thể làm giọng nói thay đổi hoặc khó phát âm.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0373,Tại sao nhiễm trùng vùng hàm mặt ở người đái tháo đường thường lan rộng nhanh?,"Do khả năng kiểm soát vi khuẩn kém, giảm tưới máu và môi trường đường huyết cao giúp vi khuẩn sinh sôi mạnh.",
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng và chậm lành thương,Q0374,Có thể dùng thuốc nam để điều trị nhiễm trùng không?,Không nên tự ý. Một số bài thuốc nam có thể hỗ trợ giảm viêm nhưng không thay thế được kháng sinh và can thiệp y tế.,
