DEMUC,CHUDECON,MASO,CAUHOI,CAUTRALOI,GIAITHICH
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Điều trị bệnh răng miệng ở bệnh nhân ĐTĐ,Q0650,Có cần báo cho bác sĩ nếu khô miệng nhẹ không?,"Nên báo, đặc biệt nếu khô miệng kéo dài hoặc kèm theo khó ăn, loét miệng, hôi miệng. Bác sĩ sẽ hướng dẫn biện pháp phòng ngừa và theo dõi biến chứng răng miệng kịp thời.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0651,"Tôi bị tiểu đường, nguy cơ mắc bệnh tim có cao không, và vì sao?","Có. Khi đường huyết cao kéo dài, các mạch máu và dây thần kinh điều khiển tim bị tổn thương, làm tăng nguy cơ xơ vữa động mạch, nhồi máu cơ tim và suy tim. Người tiểu đường cũng thường kèm tăng huyết áp và rối loạn mỡ máu, làm nguy cơ bệnh tim tăng gấp nhiều lần so với người không mắc bệnh. Do đó, kiểm soát tốt đường huyết, huyết áp, mỡ máu, duy trì cân nặng hợp lý và lối sống lành mạnh là cách quan trọng nhất để phòng ngừa.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0652,Mỗi lần tái khám tôi cần kiểm tra những gì để bảo vệ tim mạch?,"Bạn nên đo huyết áp, cân nặng, vòng eo; xét nghiệm đường huyết và HbA1C để đánh giá kiểm soát đường huyết; xét nghiệm mỡ máu định kỳ; kiểm tra tình trạng bàn chân và mắt; đồng thời trao đổi với bác sĩ về thuốc đang dùng, chế độ ăn, vận động. Những kiểm tra này giúp phát hiện sớm bất thường và điều chỉnh kịp thời, giảm nguy cơ biến chứng tim mạch.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0653,"Bệnh thận do tiểu đường có phòng được không, hay khi đã mắc là sẽ nặng dần?","Có thể phòng ngừa và làm chậm tiến triển. Đường huyết cao gây tổn thương vi mạch ở thận, làm rò rỉ albumin vào nước tiểu (microalbumin niệu). Nếu phát hiện sớm và kiểm soát tốt đường huyết, huyết áp, uống đủ nước, hạn chế muối và đạm theo hướng dẫn, tình trạng này có thể cải thiện hoặc đảo ngược, ngăn tiến triển thành suy thận mạn.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0654,"Microalbumin niệu là gì, có nguy hiểm không?","Đây là dấu hiệu sớm của tổn thương thận ở người tiểu đường, khi một lượng nhỏ protein lọt vào nước tiểu. Nếu không điều trị, có thể tiến triển thành macroalbumin niệu (rò rỉ nhiều protein hơn), dẫn tới giảm chức năng lọc của thận, phù, tăng huyết áp, và cuối cùng là suy thận giai đoạn cuối cần lọc máu hoặc ghép thận.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0655,"Nếu mắt tôi vẫn nhìn rõ, có cần đi khám mắt hàng năm không?","Cần. Bệnh võng mạc, phù hoàng điểm, tăng nhãn áp hay đục thủy tinh thể do tiểu đường thường âm thầm, không gây triệu chứng ở giai đoạn đầu. Khám mắt định kỳ mỗi năm giúp phát hiện sớm và can thiệp kịp thời, tránh mất thị lực vĩnh viễn.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0656,Làm thế nào để bảo vệ mắt khi bị tiểu đường?,"Giữ đường huyết, huyết áp, mỡ máu trong giới hạn an toàn; không hút thuốc; ăn nhiều rau xanh và thực phẩm giàu omega-3; tập thể dục đều đặn; và khám mắt toàn diện hàng năm. Nếu phát hiện sớm, bác sĩ có thể điều trị bằng laser, tiêm nội nhãn hoặc phẫu thuật, giúp bảo tồn thị lực.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0657,Tại sao tôi hay bị tê hoặc nóng rát ở bàn chân và bàn tay?,"Đó có thể là biến chứng thần kinh ngoại biên do tiểu đường. Đường huyết cao làm tổn thương lớp bảo vệ (myelin) của dây thần kinh, khiến tín hiệu bị rối loạn, gây tê, châm chích, đau rát, hoặc mất cảm giác. Nếu không điều trị, nguy cơ loét bàn chân và cắt cụt chi sẽ tăng.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0658,Tôi nên chăm sóc bàn chân thế nào để tránh biến chứng thần kinh?,"Kiểm tra bàn chân hàng ngày để phát hiện sớm vết thương; rửa chân bằng nước ấm, lau khô kỹ; dưỡng ẩm da nhưng không bôi giữa các ngón; mang tất cotton sạch và giày vừa vặn; không đi chân trần; cắt móng chân cẩn thận; và đến ngay bác sĩ khi có vết loét, sưng đỏ hoặc đau.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0659,"Người tiểu đường có dễ bị bệnh da hơn không, và vì sao?","Có. Đường huyết cao làm giảm sức đề kháng, khiến da khô, dễ nứt nẻ và nhiễm trùng. Một số bệnh da đặc hiệu như ngứa da, nấm da, nốt sáp vàng (xanthoma) cũng liên quan đến tiểu đường. Chăm sóc da hàng ngày giúp giảm nguy cơ biến chứng.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0660,Làm sao để chăm sóc da đúng cách khi bị tiểu đường?,"Giữ da sạch và khô, dưỡng ẩm thường xuyên, tránh tắm nước quá nóng hoặc gãi mạnh; xử lý ngay vết xước nhỏ bằng sát khuẩn; mặc quần áo rộng thoáng; dùng máy tạo ẩm khi trời lạnh khô; và khám bác sĩ khi da có dấu hiệu viêm hoặc nhiễm trùng.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0661,Tiểu đường có thể làm hỏng răng miệng không?,"Có. Bệnh nha chu và viêm nướu tiến triển nhanh hơn ở người tiểu đường, làm răng lung lay, mất răng, và khó kiểm soát đường huyết hơn. Vi khuẩn từ túi nha chu cũng có thể gây viêm toàn thân, tăng nguy cơ biến chứng tim và thận.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0662,Tôi nên chăm sóc răng miệng như thế nào để giảm biến chứng?,"Đánh răng 2 lần/ngày với kem fluor, dùng chỉ nha khoa hoặc bàn chải kẽ hàng ngày, khám nha khoa mỗi 6 tháng, và báo bác sĩ tiểu đường nếu có dấu hiệu bất thường trong miệng để được khám và điều trị sớm.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0663,Nhiễm toan ceton là gì và vì sao nguy hiểm?,"Đây là tình trạng thiếu insulin trầm trọng, cơ thể phải phân giải mỡ tạo năng lượng, sinh ra ceton làm máu toan hóa. Nếu không điều trị ngay, có thể gây mất ý thức, ngừng tim, tử vong.","Nhiễm toan ceton (diabetic ketoacidosis – DKA) là biến chứng cấp tính nghiêm trọng của đái tháo đường, thường gặp ở type 1 nhưng cũng có thể xảy ra ở type 2 khi thiếu insulin trầm trọng. Khi cơ thể không có đủ insulin để sử dụng glucose làm năng lượng, nó phá hủy mỡ, tạo ra các thể ceton tích tụ trong máu, làm máu bị toan (axit hóa). Dấu hiệu gồm khát nhiều, tiểu nhiều, buồn nôn, thở nhanh sâu, hơi thở mùi trái cây và mệt lả. Nếu không điều trị kịp thời, có thể dẫn đến mất nước nặng, hôn mê và tử vong. Khi có các triệu chứng này, cần đến bệnh viện ngay để được truyền dịch, bổ sung insulin và điều chỉnh điện giải."
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0664,Khi nào tôi cần thử ceton?,"Khi đường huyết > 240 mg/dL, khi bị bệnh, hoặc khi có triệu chứng khát nhiều, tiểu nhiều, buồn nôn, hơi thở mùi trái cây, mệt mỏi. Dùng que thử ceton nước tiểu hoặc máy đo ceton máu để kiểm tra mỗi 4–6 giờ trong những tình huống này.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0665,Người tiểu đường có nguy cơ đột quỵ cao hơn không?,"Có. Đường huyết cao kéo dài gây xơ vữa động mạch não, tăng nguy cơ tắc mạch hoặc xuất huyết não. Nguy cơ càng cao nếu kèm huyết áp cao, rối loạn mỡ máu, hút thuốc, ít vận động. Nhận biết sớm và cấp cứu kịp thời giúp giảm tỉ lệ tử vong và di chứng.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0666,"Tôi nghe nói tiểu đường dễ bị mất thính lực, điều này có đúng không?","Đúng. Đường huyết cao lâu dài gây tổn thương mạch máu và dây thần kinh trong tai, làm giảm khả năng truyền âm thanh. Nguy cơ mất thính lực ở người tiểu đường cao gấp đôi so với người bình thường, và tăng cả ở người tiền đái tháo đường. Nếu không phát hiện và can thiệp sớm, tình trạng này có thể tiến triển vĩnh viễn.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0667,Dấu hiệu nào cho thấy tôi bị giảm thính lực?,"Các dấu hiệu cảnh báo gồm: thường xuyên phải nhờ người khác lặp lại lời nói, khó nghe trong môi trường ồn ào, cảm giác người khác nói không rõ, khó phân biệt giọng trẻ em hoặc phụ nữ, và phải tăng âm lượng TV hoặc điện thoại nhiều hơn bình thường. Nếu gặp các dấu hiệu này, nên đi khám chuyên khoa thính học để được kiểm tra và điều trị.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0668,Tiểu đường có ảnh hưởng đến sức khỏe tâm thần không?,"Có. Nhiều nghiên cứu cho thấy người tiểu đường dễ bị lo âu, trầm cảm và căng thẳng mạn tính hơn. Việc phải kiểm soát bệnh lâu dài, sợ biến chứng, hạn chế ăn uống và lo về chi phí điều trị có thể gây áp lực tâm lý. Điều này không chỉ ảnh hưởng đến chất lượng cuộc sống mà còn làm khó kiểm soát đường huyết.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0669,Làm thế nào để giữ tinh thần tốt khi sống chung với tiểu đường?,"Bạn nên duy trì kết nối xã hội, tham gia nhóm hỗ trợ bệnh nhân, tập thể dục đều đặn, ngủ đủ giấc và thực hành các kỹ thuật thư giãn như thiền hoặc hít thở sâu. Đừng ngại chia sẻ với bác sĩ khi cảm thấy căng thẳng hoặc buồn bã kéo dài, vì có những phương pháp điều trị và tư vấn tâm lý hiệu quả.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0670,Người tiểu đường có dễ bị nhiễm trùng hơn không?,"Có. Đường huyết cao làm giảm khả năng hoạt động của bạch cầu – tế bào chống lại vi khuẩn và virus, khiến cơ thể dễ nhiễm trùng da, đường tiểu, hô hấp và răng miệng. Một số nhiễm trùng ở người tiểu đường tiến triển nhanh hơn và nặng hơn so với người khỏe mạnh.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0671,Làm thế nào để phòng ngừa nhiễm trùng khi bị tiểu đường?,"Giữ đường huyết ổn định, tiêm ngừa đầy đủ (như cúm, viêm phổi, zona), vệ sinh cá nhân tốt, uống đủ nước, và xử lý sớm vết thương dù nhỏ. Khám bác sĩ ngay khi có dấu hiệu sốt, sưng, đỏ, đau hoặc mủ để được điều trị kịp thời.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0672,Tiểu đường ảnh hưởng đến hệ tiêu hóa như thế nào?,"Đường huyết cao có thể gây tổn thương dây thần kinh kiểm soát dạ dày và ruột, dẫn tới rối loạn tiêu hóa như chậm tiêu, buồn nôn, táo bón hoặc tiêu chảy. Đây là biến chứng thần kinh tự động (gastroparesis) và nếu không điều trị, có thể ảnh hưởng đến việc hấp thu thuốc và dinh dưỡng.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0673,"Tôi nên ăn uống thế nào để vừa tốt cho đường huyết, vừa tránh rối loạn tiêu hóa?","Ăn nhiều bữa nhỏ, nhai kỹ, tránh thức ăn nhiều dầu mỡ và chất xơ khó tiêu (như bắp, rau sống xơ cứng), uống nước ấm, hạn chế đồ uống có gas, và kiểm soát đường huyết tốt để ngăn biến chứng thần kinh ảnh hưởng đến tiêu hóa.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0674,Tiểu đường có thể gây rối loạn tình dục không?,"Có. Đường huyết cao lâu dài làm tổn thương mạch máu và dây thần kinh ở cơ quan sinh dục, gây rối loạn cương ở nam và giảm ham muốn, khô âm đạo ở nữ. Ngoài ra, yếu tố tâm lý và tác dụng phụ của thuốc cũng góp phần gây rối loạn tình dục.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0675,Tôi cần làm gì nếu gặp vấn đề về tình dục khi bị tiểu đường?,"Đầu tiên, cần kiểm soát đường huyết, huyết áp, mỡ máu; duy trì lối sống lành mạnh; tránh rượu, thuốc lá. Nên trao đổi thẳng thắn với bác sĩ để được tư vấn kiểm tra nguyên nhân và lựa chọn điều trị phù hợp như thuốc, liệu pháp hormone, hoặc tư vấn tâm lý.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0676,"Tôi hay bị chuột rút về đêm, có liên quan đến tiểu đường không?","Có thể. Chuột rút ở người tiểu đường có thể liên quan đến biến chứng thần kinh, rối loạn điện giải, thiếu magie hoặc canxi, hoặc do tuần hoàn máu kém. Đây là dấu hiệu nên được đánh giá để loại trừ biến chứng mạch máu và thần kinh.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0677,Làm thế nào để giảm tình trạng chuột rút khi bị tiểu đường?,"Tập kéo giãn cơ trước khi ngủ, uống đủ nước, bổ sung dinh dưỡng hợp lý, kiểm soát đường huyết tốt, và mang tất giữ ấm chân khi trời lạnh. Nếu chuột rút kéo dài hoặc nặng, cần khám để tìm nguyên nhân.",
